By Day,Subregion,Cost,Impressions,Currency
11/7/24,Oklahoma,1.79,169,USD
11/7/24,Washington,9.41,835,USD
11/7/24,Illinois,10.78,1020,USD
11/7/24,South Carolina,4.49,368,USD
11/7/24,Michigan,7.27,756,USD
11/7/24,Hawaii,0.97,114,USD
11/7/24,Arizona,5.13,501,USD
11/7/24,Missouri,3.89,388,USD
11/7/24,Texas,23.65,2203,USD
11/7/24,Iowa,1.93,214,USD
11/7/24,New Mexico,1.08,110,USD
11/7/24,Colorado,7.02,621,USD
11/7/24,Minnesota,5.23,505,USD
11/7/24,Indiana,4.22,406,USD
11/7/24,Kentucky,1.96,217,USD
11/7/24,Utah,3.88,370,USD
11/7/24,Ohio,9.19,841,USD
11/7/24,Nevada,2.87,279,USD
11/7/24,West Virginia,0.64,78,USD
11/7/24,Vermont,0.36,36,USD
11/7/24,Connecticut,3.6,325,USD
11/7/24,Maine,0.91,109,USD
11/7/24,Virginia,6.63,641,USD
11/7/24,Wyoming,0.42,54,USD
11/7/24,Alabama,2.4,231,USD
11/7/24,North Dakota,0.64,52,USD
11/7/24,Mississippi,1.36,106,USD
11/7/24,Louisiana,2.3,207,USD
11/7/24,Nebraska,1.35,132,USD
11/7/24,Florida,26.6,2204,USD
11/7/24,District of Columbia,1.11,111,USD
11/7/24,Maryland,4.75,539,USD
11/7/24,Georgia,11.01,855,USD
11/7/24,Montana,0.92,66,USD
11/7/24,Abu Dhabi,0.01,1,USD
11/7/24,Krasnodar,0.17,2,USD
11/7/24,Greater Accra,0,1,USD
11/6/24,New Hampshire,1.61,218,USD
11/6/24,Wyoming,0.84,110,USD
11/6/24,Massachusetts,8.37,1075,USD
11/6/24,Illinois,13.69,1853,USD
11/6/24,Minnesota,7.02,925,USD
11/6/24,North Dakota,1.03,130,USD
11/6/24,Vermont,0.37,81,USD
11/6/24,New Jersey,11.05,1477,USD
11/6/24,Kansas,3.49,464,USD
11/6/24,Connecticut,4.06,531,USD
11/6/24,Missouri,5.2,738,USD
11/6/24,Iowa,2.82,434,USD
11/6/24,Texas,34.05,4182,USD
11/6/24,Delaware,1.08,154,USD
11/6/24,Wisconsin,6.18,841,USD
11/6/24,North Carolina,11.27,1509,USD
11/6/24,Unknown,78.29,9783,USD
11/6/24,Nevada,3.79,509,USD
11/6/24,West Virginia,1.21,152,USD
11/6/24,Washington,10.45,1333,USD
11/6/24,Georgia,13.68,1756,USD
11/6/24,Idaho,1.95,274,USD
11/6/24,Maine,0.97,191,USD
11/6/24,Florida,34.12,4154,USD
11/6/24,Maryland,6.45,896,USD
11/6/24,Kentucky,3.31,465,USD
11/6/24,Tennessee,6.3,878,USD
11/6/24,Mississippi,1.41,222,USD
11/6/24,South Carolina,5.84,705,USD
11/6/24,Louisiana,3.57,496,USD
11/6/24,Arkansas,2.56,324,USD
11/6/24,California,46.85,5258,USD
11/6/24,Michigan,10.76,1528,USD
11/6/24,Montana,1.12,159,USD
11/6/24,Oklahoma,2.58,356,USD
11/6/24,New Mexico,1.82,202,USD
11/6/24,Utah,4.85,661,USD
11/6/24,Ohio,11.56,1543,USD
11/6/24,Rhode Island,0.74,155,USD
11/6/24,Pennsylvania,7.96,1203,USD
11/6/24,New York,20.47,2570,USD
11/6/24,Colorado,8.53,1051,USD
11/6/24,District of Columbia,1.27,155,USD
11/6/24,Virginia,9.31,1160,USD
11/6/24,Alaska,0.7,93,USD
11/6/24,Hawaii,1.39,174,USD
11/6/24,Indiana,6.58,780,USD
11/6/24,Alabama,3.44,519,USD
11/6/24,Oregon,4.56,677,USD
11/6/24,South Dakota,0.82,137,USD
11/6/24,Arizona,7.83,969,USD
11/6/24,Nebraska,2.47,301,USD
11/6/24,Tver,0,1,USD
11/5/24,Washington,6.24,698,USD
11/5/24,North Carolina,7.17,758,USD
11/5/24,Unknown,40.42,4713,USD
11/5/24,Montana,0.48,62,USD
11/5/24,Arkansas,1.27,148,USD
11/5/24,Arizona,4.6,545,USD
11/5/24,Michigan,7.61,859,USD
11/5/24,Massachusetts,5.02,618,USD
11/5/24,Pennsylvania,5.77,707,USD
11/5/24,Idaho,0.91,108,USD
11/5/24,Colorado,4.73,517,USD
11/5/24,Utah,1.88,270,USD
11/5/24,Alabama,2.69,239,USD
11/5/24,Tennessee,3.67,427,USD
11/5/24,Virginia,7.33,718,USD
11/5/24,Nebraska,0.88,119,USD
11/5/24,Rhode Island,0.66,104,USD
11/5/24,Texas,21.78,2581,USD
11/5/24,Florida,28.45,2612,USD
11/5/24,Maryland,5.74,563,USD
11/5/24,Missouri,3.15,390,USD
11/5/24,Wisconsin,3.1,400,USD
11/5/24,Nevada,2.59,282,USD
11/5/24,Ohio,5.7,690,USD
11/5/24,Iowa,1.7,210,USD
11/5/24,California,32.44,3435,USD
11/5/24,South Carolina,3.08,343,USD
11/5/24,Kentucky,1.62,195,USD
11/5/24,Louisiana,1.79,282,USD
11/5/24,Alaska,0.19,37,USD
11/5/24,Delaware,0.7,82,USD
11/5/24,New York,16.05,1669,USD
11/5/24,Wyoming,0.18,30,USD
11/5/24,New Mexico,1.03,85,USD
11/5/24,Mississippi,1.53,137,USD
11/5/24,District of Columbia,0.58,80,USD
11/5/24,Minnesota,3.46,487,USD
11/5/24,Kansas,1.69,217,USD
11/5/24,Oregon,3.81,298,USD
11/5/24,Connecticut,3.38,341,USD
11/5/24,Georgia,9.24,991,USD
11/5/24,Indiana,4.22,403,USD
11/5/24,New Hampshire,0.76,117,USD
11/5/24,Illinois,11.21,1230,USD
11/5/24,Krasnodar,0,0,USD
11/5/24,North Dakota,0.47,66,USD
11/5/24,Maine,0.51,89,USD
11/5/24,South Dakota,0.43,62,USD
11/5/24,West Virginia,0.47,77,USD
11/5/24,New Jersey,9.2,920,USD
11/5/24,Hawaii,0.91,88,USD
11/5/24,Oklahoma,1.46,192,USD
11/5/24,Vermont,0.24,30,USD
11/4/24,Missouri,4.23,395,USD
11/4/24,Colorado,5.31,453,USD
11/4/24,Maryland,5.83,433,USD
11/4/24,California,45,3208,USD
11/4/24,Georgia,10.82,859,USD
11/4/24,Unknown,40.37,3172,USD
11/4/24,Arkansas,1.44,103,USD
11/4/24,Wisconsin,4.53,347,USD
11/4/24,Texas,30.9,2306,USD
11/4/24,Hawaii,1.06,97,USD
11/4/24,New Jersey,10.8,873,USD
11/4/24,Florida,34.51,2371,USD
11/4/24,South Carolina,3.98,316,USD
11/4/24,Kentucky,2.17,228,USD
11/4/24,Pennsylvania,10.19,738,USD
11/4/24,Oklahoma,2.37,183,USD
11/4/24,New Mexico,0.86,70,USD
11/4/24,Illinois,12.34,1097,USD
11/4/24,Minnesota,4.25,351,USD
11/4/24,New York,24.87,1473,USD
11/4/24,North Dakota,0.57,47,USD
11/4/24,Arizona,6.99,544,USD
11/4/24,North Carolina,9.01,703,USD
11/4/24,Tennessee,4.73,481,USD
11/4/24,Nevada,3.64,246,USD
11/4/24,Nebraska,1.23,133,USD
11/4/24,New Hampshire,1.23,97,USD
11/4/24,Kansas,1.85,153,USD
11/4/24,Mississippi,1.2,113,USD
11/4/24,Iowa,2.36,164,USD
11/4/24,Louisiana,2.81,218,USD
11/4/24,Washington,7.11,565,USD
11/4/24,South Dakota,0.3,38,USD
11/4/24,Indiana,4.29,313,USD
11/4/24,Connecticut,4.65,357,USD
11/4/24,West Virginia,0.57,61,USD
11/4/24,Idaho,1.19,106,USD
11/4/24,Utah,2.78,257,USD
11/4/24,Ohio,7.46,575,USD
11/4/24,Rhode Island,0.79,67,USD
11/4/24,District of Columbia,0.99,72,USD
11/4/24,Western Cape,0,0,USD
11/4/24,Vermont,0.25,28,USD
11/4/24,Oregon,3.03,298,USD
11/4/24,Virginia,9.04,681,USD
11/4/24,Massachusetts,9.61,601,USD
11/4/24,Montana,0.39,58,USD
11/4/24,Maine,0.79,76,USD
11/4/24,Michigan,8.02,702,USD
11/4/24,Alabama,1.99,230,USD
11/4/24,Alaska,0.14,14,USD
11/4/24,Wyoming,0.21,27,USD
11/4/24,Delaware,1.25,69,USD
11/3/24,District of Columbia,3.04,136,USD
11/3/24,Kentucky,2.04,327,USD
11/3/24,Iowa,1.77,264,USD
11/3/24,Pennsylvania,9.16,1096,USD
11/3/24,Florida,32.98,3822,USD
11/3/24,Ohio,7.16,864,USD
11/3/24,Georgia,11.52,1287,USD
11/3/24,Alaska,0.46,51,USD
11/3/24,New York,18.27,1968,USD
11/3/24,New Hampshire,1.19,171,USD
11/3/24,Montana,0.94,125,USD
11/3/24,Arkansas,1.47,230,USD
11/3/24,Indiana,3.97,540,USD
11/3/24,South Dakota,0.63,92,USD
11/3/24,Tennessee,6.34,807,USD
11/3/24,Mississippi,1.18,166,USD
11/3/24,South Carolina,5.16,549,USD
11/3/24,Vermont,0.44,54,USD
11/3/24,Oregon,3.56,447,USD
11/3/24,Arizona,7.41,802,USD
11/3/24,Utah,3.76,455,USD
11/3/24,Nevada,3.71,391,USD
11/3/24,Hawaii,1.03,150,USD
11/3/24,New Mexico,0.97,114,USD
11/3/24,Texas,32.81,3750,USD
11/3/24,Wisconsin,4.35,560,USD
11/3/24,Minnesota,4.36,623,USD
11/3/24,Connecticut,4.77,569,USD
11/3/24,Colorado,6.99,783,USD
11/3/24,Washington,7.53,979,USD
11/3/24,New Jersey,11.78,1256,USD
11/3/24,Louisiana,2.5,323,USD
11/3/24,Nebraska,1.56,256,USD
11/3/24,Virginia,10.65,1080,USD
11/3/24,Kansas,2.63,311,USD
11/3/24,Alabama,3.11,395,USD
11/3/24,California,38.73,4136,USD
11/3/24,Michigan,7.49,997,USD
11/3/24,Wyoming,0.37,53,USD
11/3/24,Unknown,37.47,4546,USD
11/3/24,North Carolina,9.02,1004,USD
11/3/24,Maine,1.19,143,USD
11/3/24,Illinois,14.92,1754,USD
11/3/24,North Dakota,0.56,77,USD
11/3/24,Maryland,5.85,601,USD
11/3/24,Rhode Island,0.8,128,USD
11/3/24,Massachusetts,7.53,856,USD
11/3/24,Missouri,5.33,689,USD
11/3/24,Oklahoma,3.49,323,USD
11/3/24,Delaware,0.82,72,USD
11/3/24,Idaho,1.2,156,USD
11/3/24,West Virginia,0.52,85,USD
11/3/24,Dubai,0,0,USD
11/2/24,Tennessee,6.06,721,USD
11/2/24,Florida,31.94,3360,USD
11/2/24,Arizona,7.22,782,USD
11/2/24,Ohio,5.99,703,USD
11/2/24,Oklahoma,2.53,255,USD
11/2/24,Virginia,8.97,1015,USD
11/2/24,Unknown,31.34,3534,USD
11/2/24,Wisconsin,4.76,566,USD
11/2/24,Kansas,2.05,269,USD
11/2/24,Georgia,10.75,1194,USD
11/2/24,Connecticut,4.35,561,USD
11/2/24,Maryland,4.96,602,USD
11/2/24,Indiana,3.62,412,USD
11/2/24,Texas,28.71,3198,USD
11/2/24,District of Columbia,1.67,155,USD
11/2/24,New York,19.04,2001,USD
11/2/24,Massachusetts,7.6,803,USD
11/2/24,Illinois,12.72,1508,USD
11/2/24,Iowa,1.87,200,USD
11/2/24,Kentucky,2.58,312,USD
11/2/24,North Carolina,7.56,972,USD
11/2/24,Minnesota,4.26,576,USD
11/2/24,Maine,1.21,101,USD
11/2/24,Mississippi,1.22,122,USD
11/2/24,Nevada,3.62,383,USD
11/2/24,Nebraska,1.4,203,USD
11/2/24,Hawaii,1.06,133,USD
11/2/24,California,37.68,4103,USD
11/2/24,New Mexico,0.67,85,USD
11/2/24,Washington,9.5,1007,USD
11/2/24,Idaho,0.86,150,USD
11/2/24,New Hampshire,1.14,143,USD
11/2/24,North Dakota,0.71,84,USD
11/2/24,Utah,3.67,443,USD
11/2/24,Michigan,7.91,910,USD
11/2/24,Rhode Island,0.5,90,USD
11/2/24,New Jersey,11.81,1221,USD
11/2/24,Montana,0.85,99,USD
11/2/24,Oregon,2.9,405,USD
11/2/24,South Carolina,4.2,455,USD
11/2/24,Pennsylvania,7.58,971,USD
11/2/24,Missouri,4.76,665,USD
11/2/24,Louisiana,2.23,295,USD
11/2/24,Alabama,2.08,299,USD
11/2/24,Colorado,6.2,725,USD
11/2/24,West Virginia,0.74,91,USD
11/2/24,Arkansas,1.35,183,USD
11/2/24,Delaware,0.59,64,USD
11/2/24,Wyoming,0.29,44,USD
11/2/24,South Dakota,0.37,56,USD
11/2/24,Vermont,0.34,42,USD
11/2/24,Alaska,0.47,52,USD
11/1/24,New Hampshire,1.79,123,USD
11/1/24,Mississippi,2.31,174,USD
11/1/24,Indiana,4.95,423,USD
11/1/24,Georgia,14.43,1129,USD
11/1/24,Idaho,1.15,108,USD
11/1/24,Kentucky,3.59,323,USD
11/1/24,Tennessee,7.12,640,USD
11/1/24,Alabama,3.98,321,USD
11/1/24,New York,22.78,1658,USD
11/1/24,Minnesota,5.73,556,USD
11/1/24,Colorado,7.59,593,USD
11/1/24,Illinois,16.59,1400,USD
11/1/24,North Dakota,1.1,77,USD
11/1/24,California,39.86,2805,USD
11/1/24,Wyoming,0.44,25,USD
11/1/24,Nevada,4.62,212,USD
11/1/24,Unknown,39.72,3233,USD
11/1/24,New Jersey,13.52,1096,USD
11/1/24,District of Columbia,1.5,106,USD
11/1/24,Massachusetts,8.3,663,USD
11/1/24,Utah,3.95,344,USD
11/1/24,South Dakota,0.51,60,USD
11/1/24,North Carolina,11.83,884,USD
11/1/24,Oklahoma,2.98,228,USD
11/1/24,Ohio,9.37,674,USD
11/1/24,Michigan,9.26,875,USD
11/1/24,Florida,37.46,2743,USD
11/1/24,Arizona,7.93,560,USD
11/1/24,Kansas,2.63,223,USD
11/1/24,West Virginia,1.12,90,USD
11/1/24,Wisconsin,5.06,407,USD
11/1/24,Oregon,4,328,USD
11/1/24,South Carolina,5.02,488,USD
11/1/24,Maryland,5.29,484,USD
11/1/24,Maine,0.95,86,USD
11/1/24,Montana,1.18,77,USD
11/1/24,New Mexico,1.01,62,USD
11/1/24,Washington,10.04,686,USD
11/1/24,Nebraska,1.67,183,USD
11/1/24,Connecticut,4.9,407,USD
11/1/24,Texas,33.61,2692,USD
11/1/24,Vermont,0.36,39,USD
11/1/24,Alaska,0.37,23,USD
11/1/24,Delaware,0.76,70,USD
11/1/24,Arkansas,2.08,174,USD
11/1/24,Virginia,10.28,848,USD
11/1/24,Louisiana,3.42,283,USD
11/1/24,Iowa,2.71,210,USD
11/1/24,Pennsylvania,10.36,903,USD
11/1/24,Missouri,5.8,538,USD
11/1/24,Rhode Island,1.07,86,USD
11/1/24,Hawaii,1.29,77,USD
10/31/24,Minnesota,5.2,429,USD
10/31/24,Connecticut,5.06,320,USD
10/31/24,Arizona,8.36,472,USD
10/31/24,New York,22.92,1344,USD
10/31/24,Pennsylvania,10.3,619,USD
10/31/24,California,45.01,2554,USD
10/31/24,Delaware,1.55,66,USD
10/31/24,Nevada,4.45,208,USD
10/31/24,North Dakota,0.5,43,USD
10/31/24,Nebraska,2.12,109,USD
10/31/24,Virginia,10.06,549,USD
10/31/24,Louisiana,3.88,259,USD
10/31/24,Hawaii,1.55,105,USD
10/31/24,Alaska,0.52,37,USD
10/31/24,West Virginia,0.9,53,USD
10/31/24,Maryland,6.53,391,USD
10/31/24,North Carolina,10.54,660,USD
10/31/24,Utah,4.43,248,USD
10/31/24,Ohio,8.78,600,USD
10/31/24,Alabama,3.49,278,USD
10/31/24,Kansas,2.24,150,USD
10/31/24,Wyoming,0.2,20,USD
10/31/24,South Dakota,0.32,34,USD
10/31/24,Missouri,4.16,333,USD
10/31/24,Kentucky,2.76,181,USD
10/31/24,Tennessee,6.04,439,USD
10/31/24,Oklahoma,2.27,152,USD
10/31/24,Indiana,4.88,315,USD
10/31/24,Iowa,2.27,150,USD
