sign_date,postal_code,city,households_signed_utc
2/23/2024,06902,Stamford,1
2/23/2024,08066,West Deptford,1
2/23/2024,10012,New York,1
2/23/2024,11411,Queens,1
2/23/2024,11963,Sag Harbor,1
2/23/2024,22025,Dumfries,1
2/23/2024,23220,Richmond,1
2/23/2024,23883,Surry,1
2/23/2024,30144,Kennesaw,1
2/23/2024,32708,Winter Springs,1
2/23/2024,33404,Riviera Beach,1
2/23/2024,48169,Pinckney,1
2/23/2024,53190,Whitewater,1
2/23/2024,60625,Chicago,1
2/23/2024,62221,Belleville,1
2/23/2024,75252,Dallas,1
2/23/2024,76310,Wichita Falls,1
2/23/2024,78253,San Antonio,1
2/23/2024,78503,McAllen,1
2/23/2024,80203,Denver,1
2/23/2024,94551,Livermore,1
2/23/2024,95060,Santa Cruz,1
2/23/2024,96367,APO,1
2/23/2024,98038,Maple Valley,1
2/22/2024,01945,Marblehead,1
2/22/2024,08550,West Windsor,1
2/22/2024,08822,Flemington,1
2/22/2024,20677,Port Tobacco,1
2/22/2024,27519,Cary,1
2/22/2024,48324,West Bloomfield Township,1
2/22/2024,55347,Eden Prairie,1
2/22/2024,60137,Glen Ellyn,1
2/22/2024,60618,Chicago,1
2/22/2024,60634,Chicago,1
2/22/2024,64155,Kansas City,1
2/22/2024,77845,College Station,1
2/22/2024,78641,Leander,1
2/22/2024,80304,Boulder,1
2/22/2024,84009,South Jordan,1
2/22/2024,85044,Pheonix,1
2/22/2024,89178,Las Vegas,1
2/22/2024,95765,Rocklin,1
2/22/2024,97007,Beaverton,1
2/21/2024,01720,Acton,1
2/21/2024,03110,Bedford,1
2/21/2024,04101,Portland,1
2/21/2024,10026,New York,1
2/21/2024,14521,Ovid,1
2/21/2024,20110,Manassas,1
2/21/2024,21162,White Marsh,1
2/21/2024,30318,Atlanta,1
2/21/2024,31602,Valdosta,1
2/21/2024,32095,St. Augustine,1
2/21/2024,36619,Mobile,1
2/21/2024,50320,Des Moines,1
2/21/2024,53219,West Allis,1
2/21/2024,55434,Blaine,1
2/21/2024,60007,Elk Grove Village,1
2/21/2024,77423,Brookshire,1
2/21/2024,78749,Austin,1
2/21/2024,92028,Fallbrook,1
2/21/2024,94402,San Mateo,1
2/21/2024,95035,Milpitas,1
2/21/2024,98059,Renton,1
2/21/2024,98405,Tacoma,1
2/20/2024,05676,Waterbury,1
2/20/2024,10566,Peekskill,1
2/20/2024,11377,Queens,1
2/20/2024,11960,Remsenburg,1
2/20/2024,17329,Glenville,1
2/20/2024,20165,Sterling,1
2/20/2024,20744,Fort Washington,1
2/20/2024,21044,Columbia,1
2/20/2024,22206,Arlington,1
2/20/2024,23321,Chesapeake,1
2/20/2024,30039,Snellville,1
2/20/2024,30066,Marietta,1
2/20/2024,30346,Atlanta,1
2/20/2024,33132,Miamia,1
2/20/2024,46038,Fishers,1
2/20/2024,48198,Superior Charter Township,1
2/20/2024,53228,Greenfield,1
2/20/2024,53716,Monona,1
2/20/2024,72753,Prairie Grove,1
2/20/2024,76227,Aubrey,1
2/20/2024,78130,New Braunfels ,1
2/20/2024,80129,Highlands Ranch,1
2/20/2024,80927,Colorado Springs,1
2/20/2024,85258,Scottsdale,1
2/20/2024,90230,Culver City,1
2/20/2024,92107,San Diego,1
2/20/2024,92630,Lake Forest,1
2/20/2024,94598,Walnut Creek,1
2/20/2024,97217,Portland,1
2/20/2024,98926,Ellensburg,1
2/19/2024,07039,Livingston,1
2/19/2024,19734,Townsend,1
2/19/2024,20171,Herndon,1
2/19/2024,77096,Houston,1
2/19/2024,95124,San Jose,1
2/19/2024,99504,Anchorage,1
2/18/2024,15215,Aspinwall,1
2/17/2024,12524,Fishkill,1
2/17/2024,30041,Cumming,1
2/17/2024,34655,Trinity,1
2/17/2024,97123,Hillsboro,1
2/16/2024,02717,East Freetown,1
2/16/2024,10562,Ossining,1
2/16/2024,25405,Martinsburg,1
2/16/2024,33133,Miami,1
2/16/2024,35756,Madison,1
2/16/2024,45013,Hamilton,1
2/16/2024,72223,Little Rock,1
2/16/2024,75206,Dallas,1
2/16/2024,76131,Saginaw,1
2/16/2024,77005,Houston,1
2/16/2024,78757,Austin,1
2/16/2024,79097,White Deer,1
2/16/2024,80125,Littleton,1
2/16/2024,85756,Tuscon,1
2/16/2024,90045,Los Angeles,1
2/15/2024,01590,Sutton,1
2/15/2024,07675,River Vale,1
2/15/2024,11225,Brooklyn,1
2/15/2024,11372,Queens,1
2/15/2024,15920,Armagh,1
2/15/2024,17036,Hummelstown,1
2/15/2024,20191,Reston,1
2/15/2024,20712,Mt Rainier,1
2/15/2024,20774,Upper Marlboro,1
2/15/2024,21136,Reisterstown,1
2/15/2024,21211,Baltimore,1
2/15/2024,27703,Durham,1
2/15/2024,30350,Atlanta,1
2/15/2024,32958,Sabastian,1
2/15/2024,37167,Smyrna,1
2/15/2024,48105,Ann Arbor,1
2/15/2024,53189,Waukesha,1
2/15/2024,54494,Wisconsin Rapids,1
2/15/2024,80122,Littleton,1
2/15/2024,94040,Mountain View,1
2/15/2024,95819,Sacramento,1
2/14/2024,08234,Egg Harbor Township,1
2/14/2024,10025,New York,1
2/14/2024,19125,Philadelphia,1
2/14/2024,23111,Mechanickville,1
2/14/2024,26003,Wheeling,1
2/14/2024,33467,Lake Worth,1
2/14/2024,35226,Hoover,1
2/14/2024,60645,Chicago,1
2/14/2024,60654,Chicago,1
2/14/2024,77539,Dickinson,1
2/14/2024,80920,Colorado Springs,1
2/14/2024,81631,Eagle,1
2/14/2024,83642,Meridian,1
2/14/2024,94115,San Francisco,1
2/14/2024,94610,Piedmont,1
2/13/2024,01520,Holden,1
2/13/2024,05477,Richmond,1
2/13/2024,07605,Leonia,1
2/13/2024,08853,Branchburg,1
2/13/2024,11101,Long Island City,1
2/13/2024,23229,Henrico,1
2/13/2024,27523,Apex,1
2/13/2024,30548,Hoschton,1
2/13/2024,32779,Longwood,1
2/13/2024,53578,Prairie Du Sac,1
2/13/2024,60050,McHenry,1
2/13/2024,77459,Missouri City,1
2/13/2024,78633,Georgetown,1
2/13/2024,78729,Austin,1
2/13/2024,78741,Austin,1
2/13/2024,90254,Hermosa Beach,1
2/13/2024,90292,Marina del Rey,1
2/13/2024,90638,La Mirada,1
2/13/2024,95356,Modesto,1
2/12/2024,01337,Bernardston,1
2/12/2024,19067,Morrisville,1
2/12/2024,27513,Cary,1
2/12/2024,28078,Huntersville,1
2/12/2024,29715,Fort Mill,1
2/12/2024,45176,Williamsburg,1
2/12/2024,48307,Rochester Hills,1
2/12/2024,77089,Houston,1
2/12/2024,84041,Layton,1
2/12/2024,85234,Gilbert,1
2/12/2024,86305,Prescott,1
2/12/2024,92705,Santa Ana,1
2/12/2024,94501,alameda,1
2/12/2024,95928,Chico,1
2/12/2024,96761,Lahaina,1
2/10/2024,33905,For Myers,1
2/10/2024,77081,Houston,1
2/10/2024,78641,Leander,1
2/10/2024,80129,Littleton,1
2/10/2024,88005,Las Cruces,1
2/10/2024,90292,Marina del Rey,1
2/9/2024,01473,Westminster,1
2/9/2024,01583,West Boylston,1
2/9/2024,01915,Beverly,1
2/9/2024,01966,Rockport,1
2/9/2024,06424,East Hampton,1
2/9/2024,10036,New York,1
2/9/2024,11104,Sunnyside,1
2/9/2024,11231,Brooklyn,1
2/9/2024,19131,Philadelphia,1
2/9/2024,20017,Washington,1
2/9/2024,21042,Ellicott City,1
2/9/2024,22314,Alexandria,1
2/9/2024,22630,Lake Frederick,1
2/9/2024,27513,Cary,1
2/9/2024,33326,Weston,1
2/9/2024,55441,Plymouth,1
2/9/2024,74008,Bixby,1
2/9/2024,75044,Garland,1
2/9/2024,75078,Prosper,1
2/9/2024,90755,Signal Hill,1
2/9/2024,94510,Benicia,1
2/8/2024,02138,Cambridge,1
2/8/2024,07034,Lake Hiawatha,1
2/8/2024,10010,New York City,1
2/8/2024,11563,Lynbrook,1
2/8/2024,20105,Aldie,1
2/8/2024,20901,Silver Spring,1
2/8/2024,22043,Falls Church,1
2/8/2024,44202,Aurora,1
2/8/2024,55956,Mazeppa,1
2/8/2024,60118,West Dundee,1
2/8/2024,75078,Prosper,1
2/8/2024,75701,Tyler,1
2/8/2024,78130,Canyon Lake,1
2/8/2024,79413,Lubbock,1
2/8/2024,85209,Mesa,1
2/8/2024,90028,Los Angeles,1
2/8/2024,90245,El Segundo,1
2/8/2024,91307,West Hills,1
2/8/2024,91913,Chula Vista,1
2/8/2024,95033,Los Gatos,1
2/8/2024,95624,Elk Grove,1
2/8/2024,98023,Federal Way,1
2/8/2024,98119,Seattle,1
2/8/2024,98144,Seattle,1
2/7/2024,06905,Stamford,1
2/7/2024,08015,Browns Mills,1
2/7/2024,08530,Lambertville,1
2/7/2024,10913,Blauvelt,1
2/7/2024,11201,Brooklyn,1
2/7/2024,11216,Brooklyn,1
2/7/2024,14456,Geneva,1
2/7/2024,14510,Mount Morris,1
2/7/2024,23805,South Prince George,1
2/7/2024,27540,Holly Springs,1
2/7/2024,36303,Dothan,1
2/7/2024,40046,Mount Eden,1
2/7/2024,60022,Glencoe,1
2/7/2024,75039,Irving,1
2/7/2024,94109,San Francisco,1
2/7/2024,98065,Snoqualmie,1
2/7/2024,98607,Camas,1
2/6/2024,02129,Boston,1
2/6/2024,06033,Glastonbury,1
2/6/2024,19126,Philadelphia,1
2/6/2024,19128,Philadelphia,1
2/6/2024,19130,Philadelphia,1
2/6/2024,21044,Silver Spring,1
2/6/2024,33156,Miami,1
2/6/2024,79912,El Paso,1
2/6/2024,91775,San Gabriel,1
2/6/2024,93023,Ojai,1
2/6/2024,95831,Sacramento,1
2/6/2024,98087,Lynnwood,1
2/6/2024,98102,Seattle,1
2/6/2024,98226,Bellingham,2
2/5/2024,01524,Leicester,1
2/5/2024,02170,Quincy,1
2/5/2024,08302,Bridgeton,1
2/5/2024,11206,Brooklyn,1
2/5/2024,12078,Gloversville,1
2/5/2024,17201,Chambersberg,1
2/5/2024,19966,Millsboro,1
2/5/2024,20002,Washington,1
2/5/2024,20872,Damascus,1
2/5/2024,21093,Lutherville,1
2/5/2024,21093,Timonium,1
2/5/2024,23294,Henrico,1
2/5/2024,27030,Mount Airy,1
2/5/2024,30305,Atlanta,1
2/5/2024,33131,Miami,1
2/5/2024,37027,Brentwood,1
2/5/2024,37076,Hermitage,1
2/5/2024,48843,Howell,1
2/5/2024,68127,Omaha,1
2/5/2024,75203,Dallas,1
2/5/2024,77043,Houston,1
2/5/2024,91350,Santa Clarita,1
2/5/2024,94112,San Francisco,1
2/5/2024,94549,Lafayette,1
2/5/2024,94605,OAKLAND,1
2/5/2024,95448,Healdsburg,1
2/5/2024,97229,Portland,1
2/4/2024,11580,Valley Stream,1
2/4/2024,27610,Raleigh,1
2/4/2024,28277,Charlotte,1
2/3/2024,12550,Newburgh,1
2/3/2024,20707,LAUREL,1
2/3/2024,29693,Westminster,1
2/3/2024,47404,Bloomington,1
2/3/2024,77479,Sugarland,1
2/3/2024,91701,Rancho Cucamonga,1
2/3/2024,91761,Ontario,1
2/3/2024,98133,Seattle,1
2/2/2024,04107,Cape Elizabeth,1
2/2/2024,07039,Livingston,1
2/2/2024,11369,East Elmhurst,1
2/2/2024,21054,Gambrills,1
2/2/2024,21104,Marriottsville,1
2/2/2024,23061,Gloucester,1
2/2/2024,29072,Lexington,1
2/2/2024,37211,Nashville,1
2/2/2024,40511,Lexington,1
2/2/2024,53105,Burlington,1
2/2/2024,60640,Chicago,1
2/2/2024,79925,El Paso,1
2/2/2024,89102,Las Vegas,1
2/2/2024,90277,Redondo Beach,1
2/2/2024,90807,Long Beach,1
2/2/2024,91101,Pasadena,1
2/2/2024,91331,Los Angeles,1
2/2/2024,91387,Santa Clarita,1
2/2/2024,94539,Fremont,1
2/2/2024,94550,Livermore,1
2/2/2024,94598,Walnut Creek,1
2/2/2024,98070,Vashon,1
2/1/2024,07757,Oceanport,1
2/1/2024,07764,West Long Branch,1
2/1/2024,15143,Sewickley,1
2/1/2024,18840,Sayre,1
2/1/2024,19104,Philadelphia,1
2/1/2024,20866,Burtonsville,1
2/1/2024,21208,Pikesville,1
2/1/2024,22206,Arlington,1
2/1/2024,22932,Crozet,1
2/1/2024,32259,Saint Johns,1
2/1/2024,33189,Cutler Bay,1
2/1/2024,60056,Mount Prospect,1
2/1/2024,66207,Overland Park,1
2/1/2024,77004,Houston,1
2/1/2024,77365,Porter,1
2/1/2024,77584,Pearland,1
2/1/2024,80205,Denver,1
2/1/2024,91016,Monrovia,1
2/1/2024,91202,Glendale,1
2/1/2024,92677,Laguna Niguel,1
2/1/2024,94404,Foster City,1
2/1/2024,94556,Moraga,1
2/1/2024,98028,Kenmore,1
2/1/2024,98072,Woodinville,1
2/1/2024,98117,Seattle,1
1/31/2024,02124,Dorchester,1
1/31/2024,07621,Bergenfield,1
1/31/2024,08812,Dunellen,1
1/31/2024,11215,Brooklyn,1
1/31/2024,11372,Jackson Heights,1
1/31/2024,13203,Syracuse,1
1/31/2024,19060,Garnet Valley,1
1/31/2024,19518,Douglassville,1
1/31/2024,20744,Fort Washington,1
1/31/2024,21114,Clinton,1
1/31/2024,28411,Wilmington,1
1/31/2024,30022,Alpharetta,1
1/31/2024,32780,Titusville,1
1/31/2024,33032,Homestead,1
1/31/2024,33062,Pompano Beach,1
1/31/2024,33602,Tampa,1
1/31/2024,34787,Winter Garden,1
1/31/2024,37385,Teleco Plains,1
1/31/2024,37914,Knoxville,1
1/31/2024,43209,Columbus,1
1/31/2024,55127,North Oaks,1
1/31/2024,60089,Buffalo Grove,1
1/31/2024,75032,Heath,1
1/31/2024,77059,HOUSTON,1
1/31/2024,78717,Austin,1
1/31/2024,80238,Denver,1
1/31/2024,84054,North Salt Lake City,1
1/31/2024,90034,Los Angeles,1
1/31/2024,91343,Los Angeles,1
1/31/2024,94123,San Francisco,1
1/31/2024,94582,San Ramon,1
1/31/2024,97850,La Grande,1
1/30/2024,01564,Sterling,1
1/30/2024,02151,Revere,1
1/30/2024,07039,Livingston,1
1/30/2024,10024,New York,1
1/30/2024,11105,Astoria,1
1/30/2024,11205,Brooklyn,1
1/30/2024,18914,Chalfont,1
1/30/2024,19720,new castle,1
1/30/2024,20008,Washington,1
1/30/2024,21012,Arnold,1
1/30/2024,21045,Columbia,1
1/30/2024,28031,Cornelius,1
1/30/2024,28226,Charlotte,1
1/30/2024,28704,Arden,1
1/30/2024,33143,Miami,2
1/30/2024,60187,Wheaton,1
1/30/2024,60542,North Aurora,1
1/30/2024,60613,Chicago,1
1/30/2024,77433,Cypress,1
1/30/2024,90245,El Segundo,1
1/30/2024,92126,San Diego,1
1/30/2024,92129,Encinitas,1
1/30/2024,94118,San Francisco,1
1/30/2024,94134,San Francisco,1
1/30/2024,94403,San Mateo,1
1/30/2024,94510,Benicia,1
1/30/2024,94521,Concord,1
1/30/2024,94605,Oakland,1
1/30/2024,97053,Warren,1
1/30/2024,99705,Northpole,1
1/29/2024,01420,Fitchburg,1
1/29/2024,02127,Boston,1
1/29/2024,07601,Hackensack,1
1/29/2024,11743,Huntington,1
1/29/2024,11801,Hicksville,1
1/29/2024,19125,Philadelphia,1
1/29/2024,20001,Washington,1
1/29/2024,21239,Baltimore,1
1/29/2024,22802,Harrisonburg,1
1/29/2024,27603,Raleigh,1
1/29/2024,27970,Roper,1
1/29/2024,28031,Cornelius,1
1/29/2024,29405,North Charleston,1
1/29/2024,30338,Atlanta,1
1/29/2024,30518,Sugar Hill,1
1/29/2024,43130,Lancaster,1
1/29/2024,44081,Perry,1
1/29/2024,58104,Fargo,1
1/29/2024,63005,Chesterfield,1
1/29/2024,78723,Austin,1
1/29/2024,89117,Las Vegas,1
1/29/2024,90005,Los Angeles,1
1/29/2024,90240,Downey,1
1/29/2024,91601,North Hollywood,1
1/29/2024,92808,Anaheim,1
1/29/2024,94043,Mountain View,1
1/29/2024,94404,Foster City,1
1/29/2024,95133,San Jose,1
1/28/2024,12067,Feura Bush,1
1/28/2024,20817,Bethesda,1
1/27/2024,33143,Miami,1
1/27/2024,70360,Houma,1
1/27/2024,95664,Pilot Hill,1
1/27/2024,97225,Portland,1
1/26/2024,10036,NY,1
1/26/2024,11102,Astoria,1
1/26/2024,11238,Brooklyn,1
1/26/2024,16066,Cranberry,1
1/26/2024,20024,Washington,1
1/26/2024,23188,Williamsburg,1
1/26/2024,30307,Atlanta,1
1/26/2024,30341,Atlanta,1
1/26/2024,33312,Hollywood,1
1/26/2024,33616,Tampa,1
1/26/2024,37043,Clarksville,1
1/26/2024,46725,Columbia City,1
1/26/2024,55414,Minneapolis,1
1/26/2024,60610,Chicago,1
1/26/2024,60707,Elmwood Park,1
1/26/2024,78640,Kyle,1
1/26/2024,79934,El Paso,1
1/26/2024,80219,Denver,1
1/26/2024,85143,San Tan Valley,1
1/26/2024,85387,Surprise,1
1/26/2024,89044,Henderson,1
1/26/2024,93065,Simi Valley,1
1/26/2024,95356,Modesto,1
1/26/2024,96704,Captain Cook,1
1/26/2024,97015,Happy Valley,1
1/26/2024,98043,Mountlake Terrace,1
1/25/2024,10001,New York,1
1/25/2024,10016,NY,1
1/25/2024,11725,Commack,1
1/25/2024,16648,Hollidaysburg,1
1/25/2024,33173,Miami,1
1/25/2024,46123,Avon,1
1/25/2024,48220,Ferndale,1
1/25/2024,57201,Watertown,1
1/25/2024,80031,Westminster,1
1/25/2024,80305,Boulder,1
1/25/2024,84020,Draper,1
1/25/2024,90015,Los Angeles,1
1/25/2024,90043,Los Angeles,1
1/25/2024,93711,Fresno,1
1/25/2024,94118,San Francisco,1
1/25/2024,94303,Palo Alto,1
1/25/2024,94539,Fremont,1
1/25/2024,96793,Wailuku,1
1/25/2024,98036,Lynnwood,1
1/25/2024,98126,Seattle,1
1/24/2024,01083,Warren,1
1/24/2024,02127,Boston,1
1/24/2024,06443,Madison,1
1/24/2024,10040,New York,1
1/24/2024,10570,Pleasantville,1
1/24/2024,10705,Yonkers,1
1/24/2024,11220,Brooklyn,1
1/24/2024,13215,Syracuse,1
1/24/2024,23662,Poquoson,1
1/24/2024,30341,Atlanta,1
1/24/2024,32935,Melbourne,1
1/24/2024,34787,Winter Garden,1
1/24/2024,48122,Melvindale,1
1/24/2024,53211,Milwaukee,1
1/24/2024,54247,Whitelaw,1
1/24/2024,62025,Edwardsville,1
1/24/2024,75454,Melissa,1
1/24/2024,78745,Austin,1
1/24/2024,84074,Tooele,1
1/24/2024,84780,Washington,1
1/24/2024,85140,San Tan Valley,1
1/24/2024,85233,Gilbert,1
1/24/2024,85268,Fountain Hills,1
1/24/2024,94066,San Bruno,1
1/24/2024,95132,San Jose,1
1/23/2024,02494,Needham,1
1/23/2024,07304,Jersey City,1
1/23/2024,21230,Baltimore,1
1/23/2024,28412,Wilmington,1
1/23/2024,37040,Clarksville,1
1/23/2024,49506,Grand Rapids,1
1/23/2024,55304,Andover,1
1/23/2024,59866,St Regis,1
1/23/2024,77004,Houston,1
1/23/2024,78636,Johnson City,1
1/23/2024,80920,Colorado Springs,1
1/23/2024,87104,Albuquerque,1
1/23/2024,89166,Las Vegas,1
1/23/2024,92262,Palm Springs,1
1/23/2024,94589,Vallejo,1
1/23/2024,95670,Rancho Cordova,1
1/22/2024,11222,Brooklyn,1
1/22/2024,11435,Jamaica,1
1/22/2024,12508,Beacon,1
1/22/2024,17543,Lititz,1
1/22/2024,22201,Arlington,1
1/22/2024,27524,Four Oaks,1
1/22/2024,30004,Alpharetta,1
1/22/2024,34291,North Port,1
1/22/2024,53718,Madison,1
1/22/2024,77459,Missouri City,1
1/22/2024,80503,Longmont,1
1/22/2024,92127,San Diego,1
1/22/2024,94117,San Francisco,1
1/22/2024,95076,Watsonville,1
1/22/2024,95827,Sacramento ,1
1/22/2024,95834,Sacramento,1
1/22/2024,97214,Portland,1
1/21/2024,92065,Ramona,1
1/20/2024,06385,Waterford,1
1/20/2024,08611,Trenton,1
1/20/2024,44333,Akron,1
1/19/2024,01801,Woburn,1
1/19/2024,06460,Milford,1
1/19/2024,07040,Maplewood,1
1/19/2024,11372,Jackson Heights,1
1/19/2024,20002,Washington,1
1/19/2024,20007,Washington,1
1/19/2024,21093,Lutherville,1
1/19/2024,22033,Fairfax,1
1/19/2024,22903,Charlottesville,1
1/19/2024,30327,Atlanta,1
1/19/2024,31605,Valdosta,1
1/19/2024,32095,St. Augustine,1
1/19/2024,33446,Delray Beach,1
1/19/2024,44685,Uniontown,1
1/19/2024,78702,Austin,1
1/19/2024,92618,Irvine,1
1/19/2024,94133,San Francisco,1
1/19/2024,94551,Livermore,1
1/19/2024,95648,Lincoln,1
1/19/2024,95655,Mather,1
1/19/2024,96857,Schofield Barracks,1
1/18/2024,07029,Harrison,1
1/18/2024,08085,Swedesboro,1
1/18/2024,10009,New York,1
1/18/2024,10704,Yonkers,1
1/18/2024,11231,Brooklyn,1
1/18/2024,22204,Arlington,1
1/18/2024,29458,McClellanville,1
1/18/2024,30316,Atlanta,1
1/18/2024,33328,Davie,1
1/18/2024,34285,Venice,1
1/18/2024,40242,Louisville,1
1/18/2024,40511,Lexington,1
1/18/2024,44133,North Royalton,1
1/18/2024,48154,Livonia,1
1/18/2024,55811,Hermantown,1
1/18/2024,84117,Holladay,1
1/18/2024,94040,Mountain View,1
1/18/2024,94114,San Francisco,1
1/18/2024,94531,Antioch,1
1/18/2024,94546,Castro Valley,1
1/18/2024,94566,Pleasanton,1
1/18/2024,95118,San Jose,1
1/18/2024,98029,Issaquah,1
1/18/2024,98115,Seattle,1
1/18/2024,98229,Bellingham,1
1/17/2024,01545,Sherwvery,1
1/17/2024,07628,Dumont,1
1/17/2024,11231,Brooklyn,1
1/17/2024,11379,Queens,1
1/17/2024,19095,Wyncote,1
1/17/2024,20120,Centreville,1
1/17/2024,30318,Atlanta,1
1/17/2024,34771,St. Cloud,1
1/17/2024,46044,Frankton,1
1/17/2024,60056,Mount Prospect,1
1/17/2024,66211,Overland Park,1
1/17/2024,80301,Boulder,1
1/17/2024,92672,San Clemente,1
1/17/2024,94566,Pleasanton,1
1/17/2024,94568,Dublin,1
1/17/2024,98001,Auburn,1
1/17/2024,98030,Kent,1
1/16/2024,06811,Danbury,1
1/16/2024,08560,Titusville,1
1/16/2024,12184,Valatie,1
1/16/2024,18104,Allentown,1
1/16/2024,20008,Washington,1
1/16/2024,20018,Washington,1
1/16/2024,27549,Louisburg,1
1/16/2024,27603,Raleigh,1
1/16/2024,32034,Fernandina Beach,1
1/16/2024,44022,Chagrin Falls,1
1/16/2024,53704,Madison,1
1/16/2024,75080,Richardson,1
1/16/2024,80439,Evergreen,1
1/16/2024,80916,Colorado Springs,1
1/16/2024,85248,Chandler,1
1/16/2024,89048,Pahrump,1
1/16/2024,91320,Thousand Oaks,1
1/16/2024,92648,Huntington Beach,1
1/16/2024,94553,Martinez,1
1/16/2024,95125,San Jose,1
1/16/2024,95834,Sacramento,1
1/16/2024,98033,Kirkland,1
1/15/2024,02467,Chestnut Hill,1
1/15/2024,08016,Burlington,1
1/15/2024,11210,Brooklyn,1
1/15/2024,14534,Pittsford,1
1/15/2024,19148,Philadelphia,1
1/15/2024,70810,Baton Rouge,1
1/15/2024,77372,Splendora,1
1/15/2024,80019,Aurora,1
1/15/2024,92103,San Diego,1
1/15/2024,95691,West Sacramento,1
